00000001.25983000|0.882627|1.345858|0.882627
00000001.26520600|0.563801|1.301052|0.560219
00000001.28133700|0.087354|1.245492|0.092728
00000001.29567500|0.569175|1.265206|0.563801
00000001.30105200|0.560219|1.338689|0.560219
00000001.33152000|0.574548|1.295675|0.569175
00000001.33868900|0.560219|1.392457|0.558428
00000001.34585800|0.882627|1.392457|0.875462
00000001.37453400|0.579922|1.33152|0.574548
00000001.38170300|0.087354|1.281337|0.087354
00000001.39245700|0.558428|1.451601|0.553054
00000001.39245700|0.875462|1.433679|0.868297
00000001.40679500|0.585295|1.374534|0.579922
00000001.41396400|0.092728|1.381703|0.087354
00000001.43367900|0.868297|1.474901|0.859342
00000001.44443200|0.596042|1.406795|0.585295
00000001.44980900|0.101684|1.413964|0.092728
00000001.45160100|0.553054|1.505369|0.536934
00000001.47490100|0.610371|1.444432|0.596042
00000001.47490100|0.859342|1.516123|0.828892
00000001.48207000|0.108848|1.449809|0.101684
00000001.50536900|0.536934|1.550176|0.506484
00000001.51253800|0.119595|1.48207|0.108848
00000001.51612300|0.640821|1.474901|0.610371
00000001.51612300|0.828892|1.532253|0.79486
00000001.52866900|0.674853|1.516123|0.640821
00000001.53046100|0.710676|1.528669|0.674853
00000001.53225300|0.753664|1.530461|0.710676
00000001.53225300|0.79486|1.532253|0.753664
00000001.54479900|0.130342|1.512538|0.119595
00000001.55017600|0.506484|1.586021|0.461705
00000001.57526800|0.153627|1.544799|0.130342
00000001.58602100|0.461705|1.612905|0.424091
00000001.59498200|0.191241|1.575268|0.153627
00000001.61111300|0.223482|1.594982|0.191241
00000001.61290500|0.424091|1.630827|0.391851
00000001.62365800|0.253932|1.611113|0.223482
00000001.62903500|0.287964|1.623658|0.253932
00000001.63082700|0.32916|1.629035|0.287964
00000001.63082700|0.391851|1.634412|0.361401
00000001.63441200|0.361401|1.630827|0.32916
00000002.07817200|0.535143|2.083548|0.501111
00000002.07817200|0.579922|2.078172|0.535143
00000002.08354800|0.45275|2.087133|0.409762
00000002.08354800|0.501111|2.083548|0.45275
00000002.08713300|0.409762|2.099679|0.366774
00000002.08713300|0.621118|2.078172|0.579922
00000002.09967900|0.366774|2.119394|0.334534
00000002.10864000|0.65515|2.087133|0.621118
00000002.11939400|0.334534|2.142693|0.302293
00000002.12477000|0.689182|2.10864|0.65515
00000002.14269300|0.302293|2.167784|0.264679
00000002.15523900|0.726796|2.12477|0.689182
00000002.16778400|0.264679|2.201837|0.232438
00000002.18391500|0.759037|2.155239|0.726796
00000002.20183700|0.232438|2.239475|0.209153
00000002.21617600|0.785904|2.183915|0.759037
00000002.23947500|0.209153|2.280697|0.184077
00000002.24664400|0.812772|2.216176|0.785904
00000002.27532000|0.845012|2.246644|0.812772
00000002.28069700|0.184077|2.320127|0.166165
00000002.30758100|0.868297|2.27532|0.845012
00000002.32012700|0.166165|2.372102|0.141089
00000002.35059500|0.888|2.307581|0.868297
00000002.37210200|0.141089|2.42587|0.119595
00000002.39002500|0.907703|2.350595|0.888
00000002.42587000|0.119595|2.474261|0.105266
00000002.43303900|0.920241|2.390025|0.907703
00000002.46888400|0.925614|2.433039|0.920241
00000002.47426100|0.105266|2.511899|0.099892
00000002.51189900|0.099892|2.583589|0.099892
00000002.54953600|0.925614|2.468884|0.925614
00000002.58358900|0.099892|2.619434|0.11243
00000002.59434200|0.923823|2.549536|0.925614
00000002.61943400|0.11243|2.662448|0.124969
00000002.63735700|0.91845|2.594342|0.923823
00000002.66244800|0.124969|2.701878|0.133924
00000002.67141000|0.90412|2.637357|0.91845
00000002.70187800|0.133924|2.737723|0.146462
00000002.70725500|0.888|2.67141|0.90412
00000002.73772300|0.146462|2.773568|0.182285
00000002.73772300|0.880835|2.707255|0.888
00000002.77356800|0.182285|2.802245|0.214526
00000002.77894500|0.868297|2.737723|0.880835
00000002.80224500|0.214526|2.832713|0.248558
00000002.81479000|0.850386|2.778945|0.868297
00000002.83271300|0.248558|2.834505|0.255723
00000002.84884300|0.832474|2.81479|0.850386
00000002.88289600|0.805607|2.848843|0.832474
00000002.89902700|0.737543|2.899027|0.769784
00000002.89902700|0.769784|2.882896|0.805607
00000002.89902700|0.771575|2.899027|0.737543
00000003.22449700|0.818145|3.254965|0.839639
00000003.22808200|0.046158|3.228082|0.038993
00000003.22987400|0.920241|3.262134|0.898747
00000003.24062700|0.076607|3.228082|0.046158
00000003.24421200|0.146462|3.222705|0.155418
00000003.25317300|0.117804|3.240627|0.076607
00000003.25496500|0.839639|3.299772|0.861133
00000003.26213400|0.898747|3.287226|0.861133
00000003.26751100|0.150045|3.253173|0.117804
00000003.27826500|0.128551|3.244212|0.146462
00000003.28722600|0.184077|3.267511|0.150045
00000003.28722600|0.861133|3.296187|0.828892
00000003.29618700|0.828892|3.308733|0.787696
00000003.29977200|0.861133|3.348163|0.877253
00000003.30873300|0.2199|3.287226|0.184077
00000003.30873300|0.787696|3.31411|0.735752
00000003.31231800|0.252141|3.308733|0.2199
00000003.31411000|0.114222|3.278265|0.128551
00000003.31411000|0.286172|3.312318|0.252141
00000003.31411000|0.735752|3.31411|0.286172
00000003.34816300|0.877253|3.389385|0.893374
00000003.35174700|0.101684|3.31411|0.114222
00000003.38938500|0.893374|3.421645|0.902329
00000003.42164500|0.902329|3.453906|0.905912
00000003.45390600|0.905912|3.487959|0.898747
00000003.46466000|0.101684|3.351747|0.101684
00000003.48795900|0.898747|3.53635|0.882627
00000003.49871300|0.103475|3.46466|0.101684
00000003.52918100|0.116013|3.498713|0.103475
00000003.53635000|0.882627|3.566819|0.877253
00000003.56681900|0.130342|3.529181|0.116013
00000003.56681900|0.877253|3.599079|0.870089
00000003.59728700|0.14288|3.566819|0.130342
00000003.59907900|0.870089|3.651055|0.861133
00000003.64388600|0.162583|3.597287|0.14288
00000003.65105500|0.861133|3.699446|0.843221
00000003.68869200|0.18945|3.643886|0.162583
00000003.69944600|0.843221|3.744252|0.823519
00000003.71378400|0.225273|3.688692|0.18945
00000003.74425200|0.823519|3.780098|0.805607
00000003.74962900|0.264679|3.713784|0.225273
00000003.78009800|0.805607|3.810566|0.764411
00000003.78189000|0.291546|3.749629|0.264679
00000003.80339700|0.323787|3.78189|0.291546
00000003.81056600|0.361401|3.803397|0.323787
00000003.81056600|0.764411|3.817735|0.725005
00000003.81594300|0.402597|3.810566|0.361401
00000003.81773500|0.447376|3.815943|0.402597
00000003.81773500|0.725005|3.819527|0.680226
00000003.81952700|0.495737|3.817735|0.447376
00000003.81952700|0.680226|3.819527|0.495737
00000004.22547100|0.823519|4.229055|0.791278
00000004.22905500|0.501111|4.306122|0.501111
00000004.22905500|0.649777|4.230848|0.603207
00000004.22905500|0.791278|4.229055|0.649777
00000004.23084800|0.553054|4.234432|0.495737
00000004.23084800|0.603207|4.230848|0.553054
00000004.23443200|0.216317|4.243393|0.176912
00000004.23443200|0.495737|4.234432|0.216317
00000004.24339300|0.176912|4.264901|0.144671
00000004.25235500|0.866506|4.225471|0.823519
00000004.26490100|0.144671|4.295369|0.108848
00000004.28820000|0.866506|4.252355|0.866506
00000004.29536900|0.108848|4.325837|0.103475
00000004.30612200|0.501111|4.341968|0.504693
00000004.32046100|0.864715|4.2882|0.866506
00000004.32583700|0.103475|4.363475|0.107057
00000004.34196800|0.504693|4.379605|0.510067
00000004.35272100|0.864715|4.320461|0.864715
00000004.36347500|0.107057|4.401112|0.099892
00000004.37960500|0.510067|4.433373|0.510067
00000004.38498200|0.866506|4.352721|0.864715
00000004.40111200|0.099892|4.442334|0.098101
00000004.41724300|0.870089|4.384982|0.866506
00000004.43337300|0.510067|4.465634|0.508275
00000004.44233400|0.098101|4.481764|0.103475
00000004.46025700|0.877253|4.417243|0.870089
00000004.46563400|0.508275|4.512232|0.510067
00000004.48176400|0.103475|4.514025|0.107057
00000004.50147900|0.884418|4.460257|0.877253
00000004.51223200|0.510067|4.557039|0.51544
00000004.51402500|0.107057|4.591092|0.107057
00000004.53194700|0.891583|4.501479|0.884418
00000004.55703900|0.51544|4.587507|0.517231
00000004.56779300|0.893374|4.531947|0.891583
00000004.58750700|0.517231|4.657406|0.517231
00000004.59109200|0.107057|4.626937|0.117804
00000004.62693700|0.117804|4.66099|0.124969
00000004.63589800|0.893374|4.567793|0.893374
00000004.65740600|0.517231|4.691458|0.506484
00000004.66099000|0.124969|4.729096|0.124969
00000004.66636700|0.889791|4.635898|0.893374
00000004.69145800|0.506484|4.723719|0.49932
00000004.71296600|0.884418|4.666367|0.889791
00000004.72371900|0.49932|4.73268|0.49932
00000004.72909600|0.124969|4.77211|0.110639
00000004.75239500|0.877253|4.712966|0.884418
00000004.77211000|0.110639|4.806163|0.108848
00000004.80616300|0.108848|4.820501|0.103475
00000005.25906200|0.880835|5.294908|0.880835
00000005.28057000|0.135715|5.300284|0.103475
00000005.28415400|0.46887|5.289531|0.436629
00000005.28415400|0.560219|5.284154|0.46887
00000005.28415400|0.565592|5.355844|0.565592
00000005.28594600|0.590669|5.284154|0.560219
00000005.28594600|0.622909|5.285946|0.590669
00000005.28773900|0.65515|5.285946|0.622909
00000005.28953100|0.436629|5.291323|0.404389
00000005.28953100|0.689182|5.287739|0.65515
00000005.29132300|0.404389|5.294908|0.350654
00000005.29132300|0.726796|5.289531|0.689182
00000005.29132300|0.759037|5.291323|0.726796
00000005.29311500|0.789487|5.291323|0.759037
00000005.29490800|0.169747|5.28057|0.135715
00000005.29490800|0.350654|5.294908|0.169747
00000005.29490800|0.832474|5.293115|0.789487
00000005.29490800|0.880835|5.327168|0.877253
00000005.30028400|0.103475|5.319999|0.081981
00000005.30028400|0.866506|5.294908|0.832474
00000005.30207700|0.905912|5.300284|0.866506
00000005.32716800|0.877253|5.361221|0.868297
00000005.35584400|0.565592|5.409612|0.574548
00000005.36122100|0.868297|5.39169|0.866506
00000005.39169000|0.866506|5.470549|0.866506
00000005.40961200|0.574548|5.46338|0.57813
00000005.46338000|0.57813|5.499225|0.579922
00000005.47054900|0.866506|5.50281|0.864715
00000005.49922500|0.579922|5.529694|0.581713
00000005.50281000|0.864715|5.547616|0.861133
00000005.52969400|0.581713|5.606761|0.581713
00000005.54761600|0.861133|5.585254|0.861133
00000005.58525400|0.861133|5.626476|0.855759
00000005.62647600|0.855759|5.656944|0.853968
00000005.65694400|0.853968|5.687413|0.852177
00000005.68741300|0.852177|5.717881|0.848595
00000005.71788100|0.848595|5.735804|0.855759
00000006.12400300|0.321996|6.132964|0.291546
00000006.12400300|0.424091|6.124003|0.321996
00000006.13296400|0.291546|6.14551|0.259305
00000006.13475700|0.46887|6.124003|0.424091
00000006.14013300|0.511858|6.134757|0.46887
00000006.14013300|0.553054|6.140133|0.511858
00000006.14551000|0.259305|6.179563|0.218109
00000006.15088700|0.590669|6.140133|0.553054
00000006.16881000|0.630074|6.150887|0.590669
00000006.17956300|0.218109|6.215408|0.178703
00000006.18314800|0.660524|6.16881|0.630074
00000006.18494000|0.699929|6.183148|0.660524
00000006.20107000|0.742917|6.18494|0.699929
00000006.21540800|0.178703|6.251254|0.159
00000006.23691500|0.77874|6.20107|0.742917
00000006.25125400|0.159|6.281722|0.153627
00000006.26559200|0.814563|6.236915|0.77874
00000006.28172200|0.153627|6.322944|0.146462
00000006.29606000|0.848595|6.265592|0.814563
00000006.32294400|0.146462|6.355205|0.139298
00000006.33728200|0.870089|6.29606|0.848595
00000006.35520500|0.139298|6.394634|0.128551
00000006.38925800|0.882627|6.337282|0.870089
00000006.39463400|0.128551|6.426895|0.123177
00000006.42689500|0.123177|6.468117|0.121386
00000006.44123300|0.898747|6.389258|0.882627
00000006.46811700|0.121386|6.511131|0.119595
00000006.49500100|0.914868|6.441233|0.898747
00000006.51113100|0.119595|6.552353|0.117804
00000006.54339200|0.925614|6.495001|0.914868
00000006.55235300|0.117804|6.618667|0.117804
00000006.59178300|0.930988|6.543392|0.925614
00000006.61866700|0.117804|6.659889|0.123177
00000006.63659000|0.929197|6.591783|0.930988
00000006.63838200|0.37573|6.683188|0.397224
00000006.65988900|0.123177|6.699319|0.133924
00000006.66885000|0.37573|6.638382|0.37573
00000006.68318800|0.397224|6.719033|0.399015
00000006.68856500|0.922032|6.63659|0.929197
00000006.69931900|0.133924|6.731579|0.150045
00000006.69931900|0.382895|6.66885|0.37573
00000006.71903300|0.399015|6.762048|0.400806
00000006.73157900|0.150045|6.765632|0.167956
00000006.73337100|0.384686|6.699319|0.382895
00000006.73874800|0.909494|6.688565|0.922032
00000006.76204800|0.400806|6.796101|0.402597
00000006.76384000|0.382895|6.733371|0.384686
00000006.76563200|0.167956|6.77997|0.200197
00000006.77997000|0.200197|6.799685|0.237811
00000006.77997000|0.896956|6.738748|0.909494
00000006.79610100|0.402597|6.831946|0.402597
00000006.79968500|0.237811|6.822985|0.268261
00000006.80506200|0.379312|6.76384|0.382895
00000006.82298500|0.268261|6.833738|0.300502
00000006.82298500|0.870089|6.77997|0.896956
00000006.83194600|0.402597|6.864206|0.404389
00000006.83373800|0.300502|6.839115|0.334534
00000006.83911500|0.334534|6.846284|0.364983
00000006.84449200|0.834265|6.822985|0.870089
00000006.84628400|0.364983|6.805062|0.379312
00000006.86420600|0.404389|6.876752|0.404389
00000007.23269100|0.549472|7.270328|0.519022
00000007.25061400|0.771575|7.250614|0.099892
00000007.25957500|0.821727|7.250614|0.771575
00000007.27032800|0.519022|7.315135|0.497529
00000007.27032800|0.866506|7.259575|0.821727
00000007.27929000|0.902329|7.270328|0.866506
00000007.29183600|0.939944|7.27929|0.902329
00000007.31513500|0.497529|7.372487|0.483199
00000007.37248700|0.483199|7.404748|0.479617
00000007.40474800|0.479617|7.456724|0.479617
00000007.45672400|0.479617|7.490776|0.477826
00000007.49077600|0.477826|7.531999|0.463497
00000007.53199900|0.463497|7.573221|0.458123
00000007.57322100|0.458123|7.607274|0.458123
00000007.60727400|0.458123|7.648495|0.463497
00000007.64849500|0.463497|7.680756|0.463497
00000007.68075600|0.463497|7.711225|0.477826
00000007.71122500|0.477826|7.748862|0.497529
00000007.74886200|0.497529|7.781123|0.522605
00000007.77574600|0.882627|7.777538|0.830683
00000007.77753800|0.162583|7.777538|0.076607
00000007.77753800|0.830683|7.781123|0.79486
00000007.77753800|0.923823|7.775746|0.882627
00000007.77933000|0.20557|7.777538|0.162583
00000007.77933000|0.284381|7.77933|0.20557
00000007.78112300|0.330951|7.77933|0.284381
00000007.78112300|0.522605|7.813383|0.533352
00000007.78112300|0.79486|7.782915|0.753664
00000007.78291500|0.753664|7.784707|0.710676
00000007.78470700|0.363192|7.781123|0.330951
00000007.78470700|0.710676|7.784707|0.363192
00000008.27847100|0.107057|8.317901|0.099892
00000008.30535500|0.882627|8.337616|0.888
00000008.31790100|0.099892|8.366292|0.098101
00000008.33761600|0.888|8.382423|0.898747
00000008.36629200|0.098101|8.45949|0.098101
00000008.38242300|0.898747|8.430814|0.914868
00000008.43081400|0.914868|8.468451|0.920241
00000008.45949000|0.098101|8.507881|0.092728
00000008.46845100|0.920241|8.506088|0.916659
00000008.50608800|0.916659|8.54731|0.916659
00000008.50788100|0.092728|8.540141|0.087354
00000008.51325700|0.09631|8.511465|0.071234
00000008.51505000|0.807398|8.518634|0.753664
00000008.51505000|0.923823|8.51505|0.807398
00000008.51863400|0.753664|8.522219|0.699929
00000008.52221900|0.662315|8.525803|0.603207
00000008.52221900|0.699929|8.522219|0.662315
00000008.52580300|0.603207|8.53118|0.569175
00000008.53118000|0.128551|8.513257|0.09631
00000008.53118000|0.569175|8.534765|0.533352
00000008.53476500|0.533352|8.536557|0.49932
00000008.53655700|0.160792|8.53118|0.128551
00000008.53655700|0.49932|8.536557|0.160792
00000008.54014100|0.087354|8.57061|0.081981
00000008.54731000|0.916659|8.588532|0.909494
00000008.57061000|0.081981|8.601078|0.078399
00000008.58853200|0.909494|8.62617|0.896956
00000008.60107800|0.078399|8.644092|0.074816
00000008.62617000|0.896956|8.663807|0.888
00000008.64409200|0.074816|8.674561|0.078399
00000008.66380700|0.888|8.669184|0.888
00000008.67456100|0.078399|8.706822|0.090937
00000008.70682200|0.090937|8.739082|0.090937
00000008.73908200|0.090937|8.739082|0.092728
00000009.19718000|0.264679|9.19718|0.366774
00000009.19718000|0.366774|9.202557|0.397224
00000009.19897200|0.232438|9.19718|0.264679
00000009.20255700|0.397224|9.202557|0.413344
00000009.21868700|0.200197|9.198972|0.232438
00000009.24557100|0.169747|9.218687|0.200197
00000009.27962400|0.146462|9.245571|0.169747
00000009.31009200|0.130342|9.279624|0.146462
00000009.31367700|0.920241|9.310092|0.920241
00000009.34235300|0.116013|9.310092|0.130342
00000009.35131400|0.923823|9.313677|0.920241
00000009.37461400|0.107057|9.342353|0.116013
00000009.40866600|0.098101|9.374614|0.107057
00000009.44988800|0.087354|9.408666|0.098101
00000009.48931800|0.085563|9.449888|0.087354
00000009.53591700|0.923823|9.351314|0.923823
00000009.55742400|0.085563|9.489318|0.085563
00000009.58968500|0.092728|9.557424|0.085563
00000009.59326900|0.925614|9.535917|0.923823
00000009.62194500|0.103475|9.589685|0.092728
00000009.62373800|0.929197|9.593269|0.925614
00000009.65420600|0.930988|9.623738|0.929197
00000009.65599800|0.121386|9.621945|0.103475
00000009.68467500|0.93457|9.654206|0.930988
00000009.69363600|0.141089|9.655998|0.121386
00000009.72231200|0.17333|9.693636|0.141089
00000009.73127300|0.210944|9.722312|0.17333
00000009.73306600|0.941735|9.684675|0.93457
00000009.74381900|0.250349|9.731273|0.210944
00000009.75278100|0.295128|9.743819|0.250349
00000009.75815700|0.339907|9.752781|0.295128
00000009.75815700|0.845012|9.758157|0.339907
00000009.76174200|0.893374|9.758157|0.845012
00000009.76711900|0.936361|9.761742|0.893374
00000009.77608000|0.941735|9.733066|0.941735
00000009.83164000|0.945317|9.77608|0.941735
00000009.91587600|0.945317|9.83164|0.945317
00000009.94992900|0.943526|9.915876|0.945317
00000010.23758300|0.151836|10.246545|0.119595
00000010.23758300|0.184077|10.237583|0.151836
00000010.23937600|0.221691|10.237583|0.184077
00000010.24654500|0.119595|10.253714|0.087354
00000010.25192100|0.252141|10.239376|0.221691
00000010.25371400|0.087354|10.255506|0.087354
00000010.25729800|0.286172|10.251921|0.252141
00000010.25729800|0.687391|10.262675|0.651568
00000010.25729800|0.939944|10.257298|0.687391
00000010.26267500|0.318413|10.257298|0.286172
00000010.26267500|0.651568|10.264467|0.619327
00000010.26446700|0.619327|10.268052|0.587086
00000010.26805200|0.350654|10.262675|0.318413
00000010.26805200|0.391851|10.268052|0.350654
00000010.26805200|0.587086|10.269844|0.53156
00000010.26984400|0.43842|10.268052|0.391851
00000010.26984400|0.53156|10.269844|0.43842
00000010.30568900|0.490364|10.332573|0.458123
00000010.33257300|0.458123|10.366626|0.442003
00000010.33795000|0.506484|10.305689|0.490364
00000010.36662600|0.442003|10.407848|0.418718
00000010.37558700|0.53156|10.33795|0.506484
00000010.40784800|0.418718|10.452655|0.388268
00000010.40964000|0.544099|10.375587|0.53156
00000010.44369300|0.565592|10.40964|0.544099
00000010.45265500|0.388268|10.502838|0.35961
00000010.48133100|0.597833|10.443693|0.565592
00000010.50283800|0.35961|10.549437|0.32916
00000010.52076100|0.630074|10.481331|0.597833
00000010.54943700|0.32916|10.592451|0.291546
00000010.55839800|0.662315|10.520761|0.630074
00000010.59245100|0.291546|10.628296|0.253932
00000010.59603600|0.699929|10.558398|0.662315
00000010.62829600|0.253932|10.667726|0.2199
00000010.62829600|0.74829|10.596036|0.699929
00000010.66593400|0.787696|10.628296|0.74829
00000010.66772600|0.2199|10.705363|0.18945
00000010.70357100|0.823519|10.665934|0.787696
00000010.70536300|0.18945|10.741209|0.162583
00000010.74120900|0.162583|10.778846|0.130342
00000010.74658500|0.861133|10.703571|0.823519
00000010.77884600|0.130342|10.809314|0.103475
00000010.79139200|0.900538|10.746585|0.861133
00000010.80931400|0.103475|10.84516|0.08019
00000010.83978300|0.939944|10.791392|0.900538
00000010.84516000|0.08019|10.875628|0.06586
00000010.87562800|0.06586|10.920435|0.06586
00000011.34089500|0.716049|11.344479|0.662315
00000011.34089500|0.812772|11.340895|0.716049
00000011.34447900|0.662315|11.346271|0.612162
00000011.34447900|0.855759|11.340895|0.812772
00000011.34627100|0.56201|11.349856|0.506484
00000011.34627100|0.612162|11.346271|0.56201
00000011.34985600|0.257514|11.351648|0.221691
00000011.34985600|0.506484|11.349856|0.257514
00000011.34985600|0.891583|11.344479|0.855759
00000011.35164800|0.081981|11.357025|0.04974
00000011.35164800|0.221691|11.351648|0.081981
00000011.35702500|0.04974|11.387493|0.053322
00000011.36419400|0.932779|11.349856|0.891583
00000011.38749300|0.053322|11.430508|0.087354
00000011.43050800|0.087354|11.469937|0.090937
00000011.46993700|0.090937|11.500406|0.092728
00000011.50040600|0.092728|11.534459|0.092728
00000011.53445900|0.092728|11.572096|0.090937
00000011.57209600|0.090937|11.607941|0.089145
00000011.60794100|0.089145|11.647371|0.081981
00000011.64737100|0.081981|11.67784|0.078399
00000011.67784000|0.078399|11.715477|0.071234
00000011.71547700|0.071234|11.74953|0.069443
00000011.74953000|0.069443|11.790752|0.069443
00000011.79075200|0.069443|11.828389|0.062278
00000011.82838900|0.062278|11.858858|0.060487
00000011.85885800|0.060487|11.874988|0.060487
00000012.13217400|0.178703|12.133966|0.146462
00000012.13217400|0.286172|12.132174|0.178703
00000012.13396600|0.146462|12.135758|0.108848
00000012.13575800|0.108848|12.146512|0.074816
00000012.14113500|0.938153|12.14472|0.896956
00000012.14472000|0.896956|12.150096|0.857551
00000012.14651200|0.074816|12.146512|0.064069
00000012.14651200|0.318413|12.132174|0.286172
00000012.15009600|0.356028|12.146512|0.318413
00000012.15009600|0.845013|12.184149|0.852177
00000012.15009600|0.857551|12.151889|0.818145
00000012.15188900|0.393642|12.150096|0.356028
00000012.15188900|0.425883|12.151889|0.393642
00000012.15188900|0.818145|12.153681|0.780531
00000012.15368100|0.456332|12.151889|0.425883
00000012.15368100|0.780531|12.155473|0.737543
00000012.15547300|0.737543|12.157265|0.682018
00000012.15726500|0.493946|12.153681|0.456332
00000012.15726500|0.682018|12.157265|0.493946
00000012.18414900|0.852177|12.218202|0.864715
00000012.21820200|0.864715|12.288101|0.864715
00000012.28810100|0.864715|12.322153|0.861133
00000012.32215300|0.861133|12.357999|0.837848
00000012.35799900|0.837848|12.377713|0.802025
00000012.37771300|0.802025|12.390259|0.753664
00000012.39025900|0.753664|12.404597|0.71605
00000012.40459700|0.71605|12.415351|0.673062
00000012.41535100|0.673062|12.427897|0.640821
00000012.42789700|0.640821|12.431481|0.597833
00000012.43148100|0.517231|12.433274|0.477826
00000012.43148100|0.597833|12.431481|0.517231
00000012.43327400|0.209153|12.435066|0.160792
00000012.43327400|0.477826|12.433274|0.209153
00000012.43506600|0.130342|12.435066|0.17333
00000012.43506600|0.160792|12.435066|0.130342
00000012.43506600|0.17333|12.436858|0.203779
00000012.43685800|0.203779|12.451196|0.243185
00000012.45119600|0.243185|12.463742|0.296919
00000012.46374200|0.296919|12.470911|0.327369
00000012.47091100|0.327369|12.490626|0.386477
00000012.49062600|0.386477|12.506756|0.440212
00000012.50675600|0.440212|12.524679|0.486782
00000012.52467900|0.486782|12.546186|0.533352
00000012.54618600|0.533352|12.560524|0.587086
00000012.56052400|0.587086|12.578447|0.633656
00000012.57844700|0.633656|12.594577|0.678435
00000012.59457700|0.678435|12.599954|0.719632
00000012.59995400|0.719632|12.619669|0.757246
00000012.61966900|0.757246|12.646553|0.789487
00000012.64655300|0.789487|12.685982|0.819936
00000012.68598200|0.819936|12.728996|0.837848
00000012.72899600|0.837848|12.759465|0.843221
00000012.75946500|0.843221|12.79531|0.828892
00000012.79531000|0.828892|12.820402|0.791278
00000012.82040200|0.791278|12.83474|0.751873
00000012.83474000|0.751873|12.841909|0.71605
00000012.84190900|0.71605|12.843701|0.682018
00000012.84370100|0.682018|12.845494|0.647986
00000012.84549400|0.647986|12.847286|0.606789
00000012.84728600|0.490364|12.856247|0.440212
00000012.84728600|0.606789|12.847286|0.490364
00000012.85624700|0.440212|12.872377|0.395433
00000012.87237700|0.395433|12.884923|0.361401
00000012.88492300|0.361401|12.893885|0.327369
00000012.89388500|0.327369|12.90643|0.286172
