00000000.00000000|0.0|0.0|0.333335
00000000.00000000|0.333335|0.333466|1.0
00000000.00000000|0.333335|0.666917|0.333335
00000000.33334400|1.0|0.666917|0.333335
00000000.66691700|0.333335|0.666917|0.0
00000001.00000000|1.0|1.499418|1.0
00000001.16467900|1.0|1.164679|0.0
00000001.48974400|0.0|1.0|0.0
00000001.49941800|0.502715|1.164679|0.502715
00000001.49941800|0.502715|1.667756|0.3287
00000001.49941800|1.0|1.667756|0.833343
00000001.66582000|0.166287|1.489744|0.0
00000001.66775600|0.3287|1.66582|0.166287
00000001.66775600|0.667062|1.499418|0.502715
00000001.66775600|0.833343|1.667756|0.667062
00000002.00000000|0.161126|2.166916|0.0
00000002.00000000|0.829149|2.0|0.161126
00000002.16691600|0.0|2.497307|0.0
00000002.16691600|1.0|2.0|0.829149
00000002.49730700|0.0|2.663469|0.166919
00000002.50696800|1.0|2.166916|1.0
00000002.66926500|0.829149|2.506968|1.0
00000003.00000000|1.0|3.498142|1.0
00000003.16581800|1.0|3.165818|0.0
00000003.49814200|1.0|3.666236|0.83108
00000003.51359900|0.0|3.0|0.0
00000003.66623600|0.159196|3.513599|0.0
00000003.66623600|0.83108|3.666236|0.159196
00000004.00000000|0.0|4.661788|0.0
00000004.00000000|0.5|4.33549|0.5
00000004.00000000|1.0|4.0|0.0
00000004.66373100|1.0|4.0|1.0
00000005.00000000|0.5|5.333808|0.5
00000005.00000000|1.0|5.0|0.0
00000005.66399100|1.0|5.0|1.0
00000006.00000000|0.167211|6.164467|0.0
00000006.00000000|0.836635|6.0|0.167211
00000006.16446700|0.0|6.665986|0.0
00000006.16446700|1.0|6.0|0.836635
00000006.66598600|0.0|6.665986|0.500206
00000006.66598600|0.500206|6.501103|0.500206
00000006.66598600|1.0|6.164467|1.0
00000007.00000000|0.5|7.663871|0.5
00000007.00000000|1.0|7.0|0.0
00000007.66387100|0.0|7.663871|1.0
00000008.16894800|1.0|8.168948|0.0
00000008.33789600|0.0|8.0|0.0
00000008.33789600|1.0|8.0|1.0
00000009.16828000|0.0|9.0|0.172219
00000009.50043300|0.0|9.16828|0.0
00000009.66651000|0.16476|9.500433|0.0
00000009.66651000|1.0|9.66651|0.16476
00000010.00000000|0.5|10.168472|0.5
00000010.00000000|1.0|10.0|0.0
00000010.16847200|0.5|10.664836|0.0
00000010.16847200|0.5|10.664836|1.0
00000011.00000000|0.0|11.665029|0.0
00000011.00000000|1.0|11.0|0.0
00000012.00000000|0.0|12.0|1.0
00000012.00000000|1.0|12.333067|0.336328
00000012.33306700|0.336328|12.667087|1.0
00000012.66708700|1.0|12.667087|0.0
00000013.00000000|0.0|13.0|1.0
00000013.00000000|1.0|13.669146|0.0
00000013.66914600|0.0|13.669146|1.0
00000014.00000000|0.0|14.665606|0.0
00000014.00000000|1.0|14.0|0.0
00000014.00000000|1.0|14.665606|1.0
00000014.66560600|0.0|14.665606|1.0
00000015.00000000|1.0|15.0|0.0
00000015.00000000|1.0|15.501587|1.0
00000015.49945100|0.500199|15.0|0.500199
00000015.50158700|1.0|15.66687|0.83301
00000015.66687000|0.664786|15.499451|0.500199
00000015.66687000|0.83301|15.66687|0.664786
00000016.00000000|0.159165|16.0|0.824926
00000016.00000000|0.824926|16.164028|1.0
00000016.16402800|1.0|16.499914|1.0
00000016.16589400|0.0|16.0|0.159165
00000016.33383700|0.0|16.165894|0.0
00000016.49991400|1.0|16.667856|0.830521
00000016.66785600|0.0|16.337569|0.330734
00000016.66785600|0.334463|16.333837|0.0
00000016.66785600|0.830521|16.667856|0.334463
00000017.00000000|0.0|17.0|1.0
00000017.00000000|1.0|17.49824|1.0
00000017.16608600|0.500438|17.664316|0.0
00000017.49824000|1.0|17.666182|0.830521
00000017.50197200|0.500438|17.0|0.500438
00000017.66618200|0.662682|17.501972|0.500438
00000017.66618200|0.830521|17.666182|0.662682
00000018.00000000|0.832061|18.665391|0.16695
00000018.16366300|0.0|18.0|0.160057
00000018.16711200|1.0|18.0|0.832061
00000018.50159700|1.0|18.167112|1.0
00000018.50332100|0.0|18.163663|0.0
00000018.66539100|0.16695|18.503321|0.0
00000018.66883900|0.826892|18.501597|1.0
00000019.00000000|1.0|19.663667|1.0
00000019.33183300|1.0|19.331833|0.0
00000020.00000000|0.162923|20.166147|0.0
00000020.00000000|1.0|20.0|0.162923
00000020.16614700|0.0|20.500354|0.0
00000020.50035400|0.0|20.666545|0.166573
00000020.66654500|0.166573|20.666545|1.0
00000021.00000000|1.0|21.5|0.0
00000021.50000000|0.0|22.0|1.0
00000022.00000000|1.0|22.330275|0.0
00000022.33027500|0.0|22.500118|0.496924
